STITCH,Gene,No_drug,No_gene
CID000002812,4988,322.0,3570.0
CID000002812,1576,322.0,1177.0
CID000002812,3350,322.0,2417.0
CID000000838,1269,238.0,958.0
CID000000838,124274,238.0,16901.0
CID000000838,2849,238.0,2017.0
CID000000838,2847,238.0,2015.0
CID000000838,2844,238.0,2012.0
CID000000838,2845,238.0,2013.0
CID000000838,2842,238.0,2010.0
CID000000838,54112,238.0,14956.0
CID000000838,136,238.0,97.0
CID000000838,135,238.0,98.0
CID000000838,134,238.0,95.0
CID000000838,10692,238.0,7915.0
CID000000838,9287,238.0,6710.0
CID000000838,9283,238.0,6708.0
CID000000838,4985,238.0,3567.0
CID000000838,4987,238.0,3571.0
CID000000838,10663,238.0,7893.0
CID000000838,4988,238.0,3570.0
CID000000838,27201,238.0,12801.0
CID000000838,4889,238.0,3504.0
CID000000838,221391,238.0,11917.0
CID000000838,2850,238.0,2018.0
CID000000838,84539,238.0,10181.0
CID000000838,84634,238.0,10220.0
CID000000838,4887,238.0,3503.0
CID000000838,54329,238.0,14986.0
CID000000838,54328,238.0,14985.0
CID000000838,10886,238.0,8050.0
CID000000838,10887,238.0,8051.0
CID000000838,729230,238.0,5950.0
CID000000838,23566,238.0,11609.0
CID000000838,10888,238.0,8052.0
CID000000838,9170,238.0,6622.0
CID000000838,6010,238.0,4374.0
CID000000838,56923,238.0,16239.0
CID000000838,2798,238.0,1973.0
CID000000838,128674,238.0,17551.0
CID000000838,10803,238.0,7993.0
CID000000838,319100,238.0,16266.0
CID000000838,23596,238.0,11633.0
CID000000838,94233,238.0,13038.0
CID000000838,3274,238.0,2365.0
CID000000838,285601,238.0,11507.0
CID000000838,2827,238.0,1997.0
CID000000838,53831,238.0,14902.0
CID000000838,1902,238.0,1415.0
CID000000838,338557,238.0,8041.0
CID000000838,1234,238.0,937.0
CID000000838,1230,238.0,933.0
CID000000838,1813,238.0,1351.0
CID000000838,1232,238.0,935.0
CID000000838,1233,238.0,936.0
CID000000838,1238,238.0,941.0
CID000000838,2837,238.0,2006.0
CID000000838,2835,238.0,2005.0
CID000000838,2834,238.0,2004.0
CID000000838,2832,238.0,2002.0
CID000000838,2831,238.0,2001.0
CID000000838,2830,238.0,2000.0
CID000000838,344561,238.0,9643.0
CID000000838,2652,238.0,1873.0
CID000000838,3354,238.0,2420.0
CID000000838,5737,238.0,4167.0
CID000000838,1241,238.0,943.0
CID000000838,8811,238.0,6343.0
CID000000838,3351,238.0,2418.0
CID000000838,83550,238.0,9765.0
CID000000838,3350,238.0,2417.0
CID000000838,623,238.0,469.0
CID000000838,2861,238.0,2025.0
CID000000838,64106,238.0,17738.0
CID000000838,3352,238.0,2419.0
CID000000838,339403,238.0,8465.0
CID000000838,153,238.0,109.0
CID000000838,7852,238.0,5746.0
CID000000838,83873,238.0,9862.0
CID000000838,152,238.0,108.0
CID000000838,155,238.0,111.0
CID000000838,9038,238.0,6507.0
CID000000838,134864,238.0,2738.0
CID000000838,64582,238.0,17880.0
CID000000838,4829,238.0,3451.0
CID000000838,5540,238.0,4005.0
CID000000838,3361,238.0,2427.0
CID000000838,3362,238.0,2428.0
CID000000838,3363,238.0,2429.0
CID000000838,186,238.0,134.0
CID000000838,187,238.0,135.0
CID000000838,185,238.0,133.0
CID000000838,2587,238.0,1825.0
CID000000838,9293,238.0,6713.0
CID000000838,5021,238.0,3597.0
CID000000838,57007,238.0,16300.0
CID000000838,4986,238.0,3568.0
CID000000838,118442,238.0,14830.0
CID000000838,8477,238.0,6066.0
CID000000838,4157,238.0,3016.0
CID000000838,84109,238.0,9959.0
CID000000838,2925,238.0,2082.0
CID000000838,5956,238.0,4329.0
CID000000838,6752,238.0,4963.0
CID000000838,6753,238.0,4964.0
CID000000838,350383,238.0,10913.0
CID000000838,6751,238.0,4962.0
CID000000838,6754,238.0,4965.0
CID000000838,6755,238.0,4966.0
CID000000838,2693,238.0,1903.0
CID000000838,151,238.0,107.0
CID000000838,150,238.0,106.0
CID000000838,2862,238.0,2026.0
CID000000838,2863,238.0,2027.0
CID000000838,887,238.0,678.0
CID000000838,886,238.0,677.0
CID000000838,554,238.0,428.0
CID000000838,4886,238.0,3502.0
CID000000838,552,238.0,426.0
CID000000838,59340,238.0,16988.0
CID000000838,3062,238.0,2193.0
CID000000838,3061,238.0,2192.0
CID000000838,4923,238.0,3531.0
CID000000838,1816,238.0,1354.0
CID000000838,5729,238.0,4161.0
CID000000838,4161,238.0,3020.0
CID000000838,4160,238.0,3019.0
CID000000838,11245,238.0,8355.0
CID000000838,7201,238.0,5321.0
CID000000838,139760,238.0,6242.0
CID000000838,146,238.0,103.0
CID000000838,147,238.0,104.0
CID000000838,134391,238.0,2400.0
CID000000838,140,238.0,99.0
CID000000838,51289,238.0,14461.0
CID000000838,611,238.0,465.0
CID000000838,148,238.0,105.0
CID000000838,3355,238.0,2421.0
CID000000838,5734,238.0,4166.0
CID000000838,3357,238.0,2423.0
CID000000838,3356,238.0,2422.0
CID000000838,5731,238.0,4163.0
CID000000838,10316,238.0,7606.0
CID000000838,5733,238.0,4165.0
CID000000838,5732,238.0,4164.0
CID000000838,5739,238.0,4169.0
CID000000838,3358,238.0,2424.0
CID000000838,23620,238.0,11654.0
CID000000838,5995,238.0,4359.0
CID000000838,56413,238.0,16123.0
CID000000838,1812,238.0,1350.0
CID000000838,6915,238.0,5101.0
CID000000838,4158,238.0,3017.0
CID000000838,4159,238.0,3018.0
CID000000838,11250,238.0,8359.0
CID000000838,1814,238.0,1352.0
CID000000838,8484,238.0,6072.0
CID000000838,81491,238.0,9483.0
CID000000838,83551,238.0,9766.0
CID000000838,680,238.0,518.0
CID000000838,11255,238.0,8364.0
CID000004993,1128,638.0,868.0
CID000004993,55244,638.0,15540.0
CID000004993,7298,638.0,5381.0
CID000004993,1719,638.0,1274.0
CID000004993,3074,638.0,2204.0
CID000004993,200895,638.0,3105.0
CID000004993,146802,638.0,9448.0
CID000002726,1269,395.0,958.0
CID000002726,124274,395.0,16901.0
CID000002726,55503,395.0,15672.0
CID000002726,2849,395.0,2017.0
CID000002726,2847,395.0,2015.0
CID000002726,2844,395.0,2012.0
CID000002726,2845,395.0,2013.0
CID000002726,2842,395.0,2010.0
CID000002726,54112,395.0,14956.0
CID000002726,136,395.0,97.0
CID000002726,135,395.0,98.0
CID000002726,134,395.0,95.0
CID000002726,10692,395.0,7915.0
CID000002726,118442,395.0,14830.0
CID000002726,9287,395.0,6710.0
CID000002726,9283,395.0,6708.0
CID000002726,4985,395.0,3567.0
CID000002726,4987,395.0,3571.0
CID000002726,10663,395.0,7893.0
CID000002726,4988,395.0,3570.0
CID000002726,27201,395.0,12801.0
CID000002726,285242,395.0,11180.0
CID000002726,4889,395.0,3504.0
CID000002726,221391,395.0,11917.0
CID000002726,2850,395.0,2018.0
CID000002726,84539,395.0,10181.0
CID000002726,84634,395.0,10220.0
CID000002726,4887,395.0,3503.0
CID000002726,54329,395.0,14986.0
CID000002726,54328,395.0,14985.0
CID000002726,10886,395.0,8050.0
CID000002726,10887,395.0,8051.0
CID000002726,729230,395.0,5950.0
CID000002726,9177,395.0,6626.0
CID000002726,23566,395.0,11609.0
CID000002726,10888,395.0,8052.0
CID000002726,9170,395.0,6622.0
CID000002726,6010,395.0,4374.0
CID000002726,7442,395.0,5492.0
CID000002726,56923,395.0,16239.0
CID000002726,2798,395.0,1973.0
CID000002726,128674,395.0,17551.0
CID000002726,10803,395.0,7993.0
CID000002726,1128,395.0,868.0
CID000002726,1129,395.0,869.0
CID000002726,319100,395.0,16266.0
CID000002726,23596,395.0,11633.0
CID000002726,94233,395.0,13038.0
CID000002726,316,395.0,226.0
CID000002726,3274,395.0,2365.0
CID000002726,285601,395.0,11507.0
CID000002726,2827,395.0,1997.0
CID000002726,53831,395.0,14902.0
CID000002726,1232,395.0,935.0
CID000002726,1902,395.0,1415.0
CID000002726,338557,395.0,8041.0
CID000002726,1234,395.0,937.0
CID000002726,1230,395.0,933.0
CID000002726,1813,395.0,1351.0
CID000002726,5005,395.0,3585.0
CID000002726,1233,395.0,936.0
CID000002726,170572,395.0,13597.0
CID000002726,1132,395.0,872.0
CID000002726,1131,395.0,871.0
CID000002726,1238,395.0,941.0
CID000002726,2837,395.0,2006.0
CID000002726,2835,395.0,2005.0
CID000002726,2834,395.0,2004.0
CID000002726,2832,395.0,2002.0
CID000002726,2831,395.0,2001.0
CID000002726,2830,395.0,2000.0
CID000002726,344561,395.0,9643.0
CID000002726,2652,395.0,1873.0
CID000002726,5734,395.0,4166.0
CID000002726,3359,395.0,2430.0
CID000002726,5737,395.0,4167.0
CID000002726,5243,395.0,3774.0
CID000002726,1241,395.0,943.0
CID000002726,8811,395.0,6343.0
CID000002726,3351,395.0,2418.0
CID000002726,83550,395.0,9765.0
CID000002726,83551,395.0,9766.0
CID000002726,623,395.0,469.0
CID000002726,151,395.0,107.0
CID000002726,2861,395.0,2025.0
CID000002726,64106,395.0,17738.0
CID000002726,3352,395.0,2419.0
CID000002726,339403,395.0,8465.0
CID000002726,153,395.0,109.0
CID000002726,3757,395.0,2705.0
CID000002726,7852,395.0,5746.0
CID000002726,3269,395.0,2361.0
CID000002726,83873,395.0,9862.0
CID000002726,152,395.0,108.0
CID000002726,6532,395.0,4762.0
CID000002726,5621,395.0,4076.0
CID000002726,6530,395.0,4760.0
CID000002726,6531,395.0,4761.0
CID000002726,155,395.0,111.0
CID000002726,9038,395.0,6507.0
CID000002726,134864,395.0,2738.0
CID000002726,64582,395.0,17880.0
CID000002726,4829,395.0,3451.0
CID000002726,6285,395.0,4548.0
CID000002726,5540,395.0,4005.0
CID000002726,3361,395.0,2427.0
CID000002726,3362,395.0,2428.0
CID000002726,3363,395.0,2429.0
CID000002726,186,395.0,134.0
CID000002726,187,395.0,135.0
CID000002726,185,395.0,133.0
CID000002726,2587,395.0,1825.0
CID000002726,9293,395.0,6713.0
CID000002726,5021,395.0,3597.0
CID000002726,57007,395.0,16300.0
CID000002726,4986,395.0,3568.0
CID000002726,10316,395.0,7606.0
CID000002726,8477,395.0,6066.0
CID000002726,552,395.0,426.0
CID000002726,4157,395.0,3016.0
CID000002726,84109,395.0,9959.0
CID000002726,2925,395.0,2082.0
CID000002726,5956,395.0,4329.0
CID000002726,6752,395.0,4963.0
CID000002726,6753,395.0,4964.0
CID000002726,350383,395.0,10913.0
CID000002726,6751,395.0,4962.0
CID000002726,6754,395.0,4965.0
CID000002726,6755,395.0,4966.0
CID000002726,2693,395.0,1903.0
CID000002726,51393,395.0,14539.0
CID000002726,150,395.0,106.0
CID000002726,2862,395.0,2026.0
CID000002726,2863,395.0,2027.0
CID000002726,887,395.0,678.0
CID000002726,886,395.0,677.0
CID000002726,554,395.0,428.0
CID000002726,4886,395.0,3502.0
CID000002726,56302,395.0,16108.0
CID000002726,59340,395.0,16988.0
CID000002726,3062,395.0,2193.0
CID000002726,3061,395.0,2192.0
CID000002726,4923,395.0,3531.0
CID000002726,1816,395.0,1354.0
CID000002726,5729,395.0,4161.0
CID000002726,4161,395.0,3020.0
CID000002726,4160,395.0,3019.0
CID000002726,11245,395.0,8355.0
CID000002726,7201,395.0,5321.0
CID000002726,139760,395.0,6242.0
CID000002726,162514,395.0,13366.0
CID000002726,1565,395.0,1173.0
CID000002726,146,395.0,103.0
CID000002726,147,395.0,104.0
CID000002726,134391,395.0,2400.0
CID000002726,140,395.0,99.0
CID000002726,51289,395.0,14461.0
CID000002726,611,395.0,465.0
CID000002726,1133,395.0,873.0
CID000002726,148,395.0,105.0
CID000002726,3355,395.0,2421.0
CID000002726,3354,395.0,2420.0
CID000002726,3357,395.0,2423.0
CID000002726,3356,395.0,2422.0
CID000002726,5731,395.0,4163.0
CID000002726,3350,395.0,2417.0
CID000002726,5733,395.0,4165.0
CID000002726,5732,395.0,4164.0
CID000002726,200909,395.0,3122.0
CID000002726,6865,395.0,5051.0
CID000002726,5739,395.0,4169.0
CID000002726,3358,395.0,2424.0
CID000002726,23620,395.0,11654.0
CID000002726,5995,395.0,4359.0
CID000002726,56413,395.0,16123.0
CID000002726,1812,395.0,1350.0
CID000002726,6915,395.0,5101.0
CID000002726,4158,395.0,3017.0
CID000002726,4159,395.0,3018.0
CID000002726,11250,395.0,8359.0
CID000002726,1814,395.0,1352.0
CID000002726,8484,395.0,6072.0
CID000002726,81491,395.0,9483.0
CID000002726,801,395.0,614.0
CID000002726,680,395.0,518.0
CID000002726,11255,395.0,8364.0
CID003062316,3717,497.0,2675.0
CID003062316,3716,497.0,2674.0
CID003062316,50488,497.0,14120.0
CID003062316,3718,497.0,2676.0
CID003062316,660,497.0,501.0
CID003062316,6725,497.0,4936.0
CID003062316,3654,497.0,2616.0
CID003062316,3656,497.0,2619.0
CID003062316,23617,497.0,11651.0
CID003062316,3645,497.0,2612.0
CID003062316,2322,497.0,1721.0
CID003062316,2321,497.0,1720.0
CID003062316,150094,497.0,10195.0
CID003062316,2324,497.0,1723.0
CID003062316,4145,497.0,3004.0
CID003062316,9833,497.0,7187.0
CID003062316,3791,497.0,2736.0
CID003062316,10188,497.0,7491.0
CID003062316,8491,497.0,6075.0
CID003062316,51776,497.0,14774.0
CID003062316,10746,497.0,7951.0
CID003062316,11183,497.0,8309.0
CID003062316,3480,497.0,2501.0
CID003062316,5753,497.0,4178.0
CID003062316,7046,497.0,5195.0
CID003062316,2263,497.0,1677.0
CID003062316,6714,497.0,4926.0
CID003062316,3643,497.0,2611.0
CID003062316,6794,497.0,4998.0
CID003062316,2261,497.0,1675.0
CID003062316,6793,497.0,4997.0
CID003062316,6790,497.0,4995.0
CID003062316,25,497.0,17.0
CID003062316,7525,497.0,5558.0
CID003062316,9578,497.0,6954.0
CID003062316,2064,497.0,1532.0
CID003062316,2065,497.0,1533.0
CID003062316,2066,497.0,1534.0
CID003062316,5159,497.0,3706.0
CID003062316,6850,497.0,5040.0
CID003062316,10733,497.0,7940.0
CID003062316,5157,497.0,3704.0
CID003062316,5156,497.0,3703.0
CID003062316,5604,497.0,4061.0
CID003062316,5607,497.0,4064.0
CID003062316,4216,497.0,3059.0
CID003062316,5600,497.0,4057.0
CID003062316,28951,497.0,13053.0
CID003062316,11035,497.0,8183.0
CID003062316,53834,497.0,14905.0
CID003062316,9088,497.0,6551.0
CID003062316,2268,497.0,1681.0
CID003062316,81629,497.0,9547.0
CID003062316,369,497.0,276.0
CID003062316,7535,497.0,5567.0
CID003062316,8737,497.0,6283.0
CID003062316,23178,497.0,11250.0
CID003062316,27148,497.0,12764.0
CID003062316,80122,497.0,9188.0
CID003062316,2264,497.0,1678.0
CID003062316,4215,497.0,3058.0
CID003062316,84451,497.0,10142.0
CID003062316,1452,497.0,1092.0
CID003062316,2444,497.0,1754.0
CID003062316,3815,497.0,2758.0
CID003062316,10595,497.0,7832.0
CID003062316,2932,497.0,2086.0
CID003062316,2931,497.0,2085.0
CID003062316,283629,497.0,10733.0
CID003062316,11213,497.0,8329.0
CID003062316,7301,497.0,5384.0
CID003062316,197259,497.0,492.0
CID003062316,10420,497.0,7682.0
CID003062316,10221,497.0,7522.0
CID003062316,1436,497.0,1079.0
CID003062316,2047,497.0,1517.0
CID003062316,2044,497.0,1514.0
CID003062316,2042,497.0,1512.0
CID003062316,2043,497.0,1513.0
CID003062316,2041,497.0,1511.0
CID003062316,4294,497.0,3112.0
CID003062316,4296,497.0,3114.0
CID003062316,2048,497.0,1518.0
CID003062316,2049,497.0,1523.0
CID003062316,640,497.0,482.0
CID003062316,5979,497.0,4344.0
CID003062316,167359,497.0,13514.0
CID003062316,23387,497.0,11446.0
CID003062316,415116,497.0,10787.0
CID003062316,140901,497.0,7183.0
CID003062316,11040,497.0,8187.0
CID003062316,56997,497.0,16293.0
CID003062316,9212,497.0,6654.0
CID003062316,7016,497.0,5167.0
CID003062316,4342,497.0,3154.0
CID003062316,7010,497.0,5161.0
CID003062316,2051,497.0,1521.0
CID003062316,2050,497.0,1520.0
CID003062316,4067,497.0,2938.0
CID003062316,51135,497.0,14344.0
CID003062316,285220,497.0,11158.0
CID003062316,658,497.0,499.0
CID003062316,2046,497.0,1516.0
CID003062316,284656,497.0,10896.0
CID003062316,7294,497.0,5377.0
CID003062316,2580,497.0,1819.0
CID003062316,5894,497.0,4278.0
CID003062316,91,497.0,58.0
CID003062316,90,497.0,57.0
CID003062316,93,497.0,60.0
CID003062316,92,497.0,59.0
CID003062316,23235,497.0,11307.0
CID003062316,94,497.0,61.0
CID003062316,7006,497.0,5157.0
CID003062316,57761,497.0,16741.0
CID003062316,4233,497.0,3071.0
CID003062316,4593,497.0,3258.0
CID003062316,83983,497.0,9903.0
CID003062316,494551,497.0,13506.0
CID003062316,558,497.0,429.0
CID003062316,4293,497.0,3111.0
CID003062316,5292,497.0,3813.0
CID003062316,1432,497.0,1076.0
CID003062316,55872,497.0,15966.0
CID003062316,30811,497.0,13326.0
CID003062316,4921,497.0,3529.0
CID003062316,1969,497.0,1455.0
CID003062316,7075,497.0,5221.0
CID003062316,7297,497.0,5380.0
CID003062316,51086,497.0,14299.0
CID003062316,1445,497.0,1088.0
CID003062316,9448,497.0,6841.0
CID003062316,55359,497.0,15638.0
CID003062316,54101,497.0,14950.0
CID003062316,10461,497.0,7717.0
CID003062316,3702,497.0,2660.0
CID003062316,3055,497.0,2189.0
CID003062316,51701,497.0,14729.0
CID003062316,4919,497.0,3527.0
CID003062316,4916,497.0,3525.0
CID003062316,2081,497.0,1546.0
CID003062316,4661,497.0,3320.0
CID003062316,79858,497.0,9043.0
CID003062316,8767,497.0,6305.0
CID003062316,83942,497.0,9895.0
CID003062316,3985,497.0,2878.0
CID003062316,91461,497.0,12214.0
CID003062316,1576,497.0,1177.0
CID003062316,2534,497.0,1784.0
CID003062316,695,497.0,528.0
CID000003117,1814,88.0,1352.0
CID000003117,150,88.0,106.0
CID000003117,1544,88.0,1161.0
CID000003117,5595,88.0,4052.0
CID000003117,140,88.0,99.0
CID000003117,1812,88.0,1350.0
CID000003117,11343,88.0,8419.0
CID000003117,151,88.0,107.0
CID000003117,3351,88.0,2418.0
CID000003117,6531,88.0,4761.0
CID000003117,4988,88.0,3570.0
CID000003114,6582,33.0,4808.0
CID000005210,6532,331.0,4762.0
CID000005210,6530,331.0,4760.0
CID000005210,6531,331.0,4761.0
CID000004168,1142,569.0,882.0
CID000004168,1143,569.0,883.0
CID000004168,1140,569.0,880.0
CID000004168,1141,569.0,881.0
CID000004168,1146,569.0,886.0
CID000004168,1144,569.0,884.0
CID000004168,1145,569.0,885.0
CID000004168,2847,569.0,2015.0
CID000004168,2844,569.0,2012.0
CID000004168,2845,569.0,2013.0
CID000004168,2842,569.0,2010.0
CID000004168,1269,569.0,958.0
CID000004168,54112,569.0,14956.0
CID000004168,136,569.0,97.0
CID000004168,135,569.0,98.0
CID000004168,134,569.0,95.0
CID000004168,124274,569.0,16901.0
CID000004168,10692,569.0,7915.0
CID000004168,9287,569.0,6710.0
CID000004168,2849,569.0,2017.0
CID000004168,9283,569.0,6708.0
CID000004168,4985,569.0,3567.0
CID000004168,4987,569.0,3571.0
CID000004168,10663,569.0,7893.0
CID000004168,4988,569.0,3570.0
CID000004168,27201,569.0,12801.0
CID000004168,285242,569.0,11180.0
CID000004168,4889,569.0,3504.0
CID000004168,221391,569.0,11917.0
CID000004168,2850,569.0,2018.0
CID000004168,84539,569.0,10181.0
CID000004168,84634,569.0,10220.0
CID000004168,4887,569.0,3503.0
CID000004168,54329,569.0,14986.0
CID000004168,54328,569.0,14985.0
CID000004168,10886,569.0,8050.0
CID000004168,10887,569.0,8051.0
CID000004168,729230,569.0,5950.0
CID000004168,9177,569.0,6626.0
CID000004168,23566,569.0,11609.0
CID000004168,10888,569.0,8052.0
CID000004168,9170,569.0,6622.0
CID000004168,6010,569.0,4374.0
CID000004168,56923,569.0,16239.0
CID000004168,2798,569.0,1973.0
CID000004168,128674,569.0,17551.0
CID000004168,55584,569.0,15717.0
CID000004168,8973,569.0,6466.0
CID000004168,10803,569.0,7993.0
CID000004168,89832,569.0,11807.0
CID000004168,319100,569.0,16266.0
CID000004168,23596,569.0,11633.0
CID000004168,94233,569.0,13038.0
CID000004168,3274,569.0,2365.0
CID000004168,285601,569.0,11507.0
CID000004168,2827,569.0,1997.0
CID000004168,53831,569.0,14902.0
CID000004168,1902,569.0,1415.0
CID000004168,338557,569.0,8041.0
CID000004168,1234,569.0,937.0
CID000004168,1139,569.0,879.0
CID000004168,1138,569.0,878.0
CID000004168,1230,569.0,933.0
CID000004168,1813,569.0,1351.0
CID000004168,1232,569.0,935.0
CID000004168,1233,569.0,936.0
CID000004168,170572,569.0,13597.0
CID000004168,1137,569.0,877.0
CID000004168,1238,569.0,941.0
CID000004168,1136,569.0,876.0
CID000004168,1135,569.0,875.0
CID000004168,1134,569.0,874.0
CID000004168,2837,569.0,2006.0
CID000004168,2835,569.0,2005.0
CID000004168,2834,569.0,2004.0
CID000004168,2832,569.0,2002.0
CID000004168,2831,569.0,2001.0
CID000004168,2830,569.0,2000.0
CID000004168,344561,569.0,9643.0
CID000004168,2652,569.0,1873.0
CID000004168,3354,569.0,2420.0
CID000004168,5737,569.0,4167.0
CID000004168,1241,569.0,943.0
CID000004168,57053,569.0,16322.0
CID000004168,8811,569.0,6343.0
CID000004168,3351,569.0,2418.0
CID000004168,83550,569.0,9765.0
CID000004168,83551,569.0,9766.0
CID000004168,623,569.0,469.0
CID000004168,2861,569.0,2025.0
CID000004168,64106,569.0,17738.0
CID000004168,3352,569.0,2419.0
CID000004168,339403,569.0,8465.0
CID000004168,153,569.0,109.0
CID000004168,7852,569.0,5746.0
CID000004168,83873,569.0,9862.0
CID000004168,152,569.0,108.0
CID000004168,118442,569.0,14830.0
CID000004168,155,569.0,111.0
CID000004168,9038,569.0,6507.0
CID000004168,134864,569.0,2738.0
CID000004168,64582,569.0,17880.0
CID000004168,4829,569.0,3451.0
CID000004168,3359,569.0,2430.0
CID000004168,5540,569.0,4005.0
CID000004168,3361,569.0,2427.0
CID000004168,3362,569.0,2428.0
CID000004168,3363,569.0,2429.0
CID000004168,186,569.0,134.0
CID000004168,187,569.0,135.0
CID000004168,185,569.0,133.0
CID000004168,2587,569.0,1825.0
CID000004168,9293,569.0,6713.0
CID000004168,5021,569.0,3597.0
CID000004168,57007,569.0,16300.0
CID000004168,4986,569.0,3568.0
CID000004168,10316,569.0,7606.0
CID000004168,8477,569.0,6066.0
CID000004168,4157,569.0,3016.0
CID000004168,84109,569.0,9959.0
CID000004168,2925,569.0,2082.0
CID000004168,5956,569.0,4329.0
CID000004168,6752,569.0,4963.0
CID000004168,6753,569.0,4964.0
CID000004168,350383,569.0,10913.0
CID000004168,6751,569.0,4962.0
CID000004168,6754,569.0,4965.0
CID000004168,6755,569.0,4966.0
CID000004168,2693,569.0,1903.0
CID000004168,151,569.0,107.0
CID000004168,150,569.0,106.0
CID000004168,2862,569.0,2026.0
CID000004168,2863,569.0,2027.0
CID000004168,887,569.0,678.0
CID000004168,886,569.0,677.0
CID000004168,554,569.0,428.0
CID000004168,4886,569.0,3502.0
CID000004168,552,569.0,426.0
CID000004168,59340,569.0,16988.0
