,STITCH,Gene
4785,CID000002585,4160
4786,CID000002585,11245
4787,CID000002585,7201
4788,CID000002585,139760
4789,CID000002585,146
4790,CID000002585,147
4791,CID000002585,134391
4792,CID000002585,140
4793,CID000002585,51289
4794,CID000002585,611
4795,CID000002585,148
4796,CID000002585,3355
4797,CID000002585,3354
4798,CID000002585,3357
4799,CID000002585,3356
4800,CID000002585,5731
4801,CID000002585,10316
4802,CID000002585,5733
4803,CID000002585,5732
4804,CID000002585,5739
4805,CID000002585,3358
4806,CID000002585,23620
4807,CID000002585,5995
4808,CID000002585,56413
4809,CID000002585,1812
4810,CID000002585,6915
4811,CID000002585,4158
4812,CID000002585,4159
4813,CID000002585,11250
4814,CID000002585,1814
4815,CID000002585,8484
4816,CID000002585,81491
4817,CID000002585,83551
4818,CID000002585,680
4819,CID000002585,11255
4820,CID000002519,5837
4821,CID000002519,5834
4822,CID000002519,5016
4823,CID000002519,140
4824,CID000002519,1116
4825,CID000002519,3757
4826,CID000002519,136
4827,CID000002519,135
4828,CID000002519,134
4829,CID000002519,1117
4830,CID000002519,27159
4831,CID000003639,759
4832,CID000003639,760
4833,CID000003715,1269
4834,CID000003715,124274
4835,CID000003715,2849
4836,CID000003715,2847
4837,CID000003715,2844
4838,CID000003715,2845
4839,CID000003715,2842
4840,CID000003715,5742
4841,CID000003715,4025
4842,CID000003715,54112
4843,CID000003715,136
4844,CID000003715,135
4845,CID000003715,134
4846,CID000003715,10692
4847,CID000003715,2652
4848,CID000003715,9287
4849,CID000003715,9283
4850,CID000003715,4985
4851,CID000003715,4987
4852,CID000003715,4986
4853,CID000003715,4988
4854,CID000003715,27201
4855,CID000003715,4889
4856,CID000003715,221391
4857,CID000003715,2850
4858,CID000003715,84539
4859,CID000003715,84634
4860,CID000003715,4887
4861,CID000003715,54329
4862,CID000003715,54328
4863,CID000003715,10886
4864,CID000003715,10887
4865,CID000003715,729230
4866,CID000003715,6718
4867,CID000003715,5468
4868,CID000003715,23566
4869,CID000003715,10888
4870,CID000003715,9170
4871,CID000003715,6010
4872,CID000003715,3248
4873,CID000003715,56923
4874,CID000003715,2798
4875,CID000003715,5743
4876,CID000003715,128674
4877,CID000003715,5730
4878,CID000003715,10803
4879,CID000003715,319100
4880,CID000003715,23596
4881,CID000003715,10327
4882,CID000003715,94233
4883,CID000003715,3274
4884,CID000003715,285601
4885,CID000003715,2827
4886,CID000003715,53831
4887,CID000003715,1902
4888,CID000003715,338557
4889,CID000003715,367
4890,CID000003715,1234
4891,CID000003715,1230
4892,CID000003715,1813
4893,CID000003715,1232
4894,CID000003715,1233
4895,CID000003715,1238
4896,CID000003715,247
4897,CID000003715,246
4898,CID000003715,240
4899,CID000003715,242
4900,CID000003715,2837
4901,CID000003715,2835
4902,CID000003715,2834
4903,CID000003715,2832
4904,CID000003715,8288
4905,CID000003715,2830
4906,CID000003715,2831
4907,CID000003715,344561
4908,CID000003715,7276
4909,CID000003715,3354
4910,CID000003715,5737
4911,CID000003715,1241
4912,CID000003715,8811
4913,CID000003715,3351
4914,CID000003715,441282
4915,CID000003715,83550
4916,CID000003715,83551
4917,CID000003715,623
4918,CID000003715,2861
4919,CID000003715,64106
4920,CID000003715,3352
4921,CID000003715,339403
4922,CID000003715,153
4923,CID000003715,7852
4924,CID000003715,83873
4925,CID000003715,152
4926,CID000003715,118442
4927,CID000003715,7018
4928,CID000003715,145482
4929,CID000003715,155
4930,CID000003715,9038
4931,CID000003715,134864
4932,CID000003715,64582
4933,CID000003715,4829
4934,CID000003715,5540
4935,CID000003715,3361
4936,CID000003715,3362
4937,CID000003715,3363
4938,CID000003715,57016
4939,CID000003715,186
4940,CID000003715,187
4941,CID000003715,185
4942,CID000003715,4353
4943,CID000003715,2587
4944,CID000003715,9293
4945,CID000003715,5021
4946,CID000003715,10663
4947,CID000003715,57007
4948,CID000003715,134391
4949,CID000003715,10316
4950,CID000003715,8477
4951,CID000003715,552
4952,CID000003715,4157
4953,CID000003715,84109
4954,CID000003715,2925
4955,CID000003715,5956
4956,CID000003715,6752
4957,CID000003715,6753
4958,CID000003715,350383
4959,CID000003715,6751
4960,CID000003715,6754
4961,CID000003715,6755
4962,CID000003715,2693
4963,CID000003715,151
4964,CID000003715,150
4965,CID000003715,2862
4966,CID000003715,2863
4967,CID000003715,887
4968,CID000003715,886
4969,CID000003715,83592
4970,CID000003715,554
4971,CID000003715,4886
4972,CID000003715,2739
4973,CID000003715,4241
4974,CID000003715,59340
4975,CID000003715,3062
4976,CID000003715,3061
4977,CID000003715,59344
4978,CID000003715,239
4979,CID000003715,7173
4980,CID000003715,231
4981,CID000003715,7837
4982,CID000003715,4923
4983,CID000003715,1816
4984,CID000003715,5729
4985,CID000003715,2730
4986,CID000003715,4161
4987,CID000003715,4160
4988,CID000003715,11245
4989,CID000003715,7201
4990,CID000003715,139760
4991,CID000003715,137902
4992,CID000003715,146
4993,CID000003715,147
4994,CID000003715,140
4995,CID000003715,10170
4996,CID000003715,51289
4997,CID000003715,611
4998,CID000003715,148
4999,CID000003715,3355
5000,CID000003715,5734
5001,CID000003715,3357
5002,CID000003715,3356
5003,CID000003715,5731
5004,CID000003715,3350
5005,CID000003715,5733
5006,CID000003715,5732
5007,CID000003715,9376
5008,CID000003715,5739
5009,CID000003715,3358
5010,CID000003715,23620
5011,CID000003715,5995
5012,CID000003715,56413
5013,CID000003715,1812
5014,CID000003715,6915
5015,CID000003715,4158
5016,CID000003715,4159
5017,CID000003715,6916
5018,CID000003715,11250
5019,CID000003715,11251
5020,CID000003715,1814
5021,CID000003715,8484
5022,CID000003715,81491
5023,CID000003715,680
5024,CID000003715,11255
5025,CID000003676,4241
5026,CID000003676,6329
5027,CID000003676,7018
5028,CID000003676,6328
5029,CID000003702,768
5030,CID000003702,771
5031,CID000003702,770
5032,CID000003702,762
5033,CID000003702,763
5034,CID000003702,760
5035,CID000003702,761
5036,CID000003702,766
5037,CID000003702,767
5038,CID000003702,56934
5039,CID000003702,377677
5040,CID000003702,11238
5041,CID000003702,5793
5042,CID000003702,5803
5043,CID000003702,765
5044,CID000003702,759
5045,CID000003899,1544
5046,CID000003899,1723
5047,CID000054454,10599
5048,CID000054454,3156
5049,CID000054454,5243
5050,CID000054454,1244
5051,CID000002160,1269
5052,CID000002160,124274
5053,CID000002160,2849
5054,CID000002160,2847
5055,CID000002160,2844
5056,CID000002160,2845
5057,CID000002160,2842
5058,CID000002160,54112
5059,CID000002160,136
5060,CID000002160,135
5061,CID000002160,134
5062,CID000002160,10692
5063,CID000002160,118442
5064,CID000002160,55117
5065,CID000002160,9287
5066,CID000002160,9283
5067,CID000002160,28968
5068,CID000002160,6326
5069,CID000002160,4985
5070,CID000002160,4987
5071,CID000002160,4986
5072,CID000002160,4988
5073,CID000002160,388662
5074,CID000002160,4889
5075,CID000002160,221391
5076,CID000002160,2850
5077,CID000002160,84539
5078,CID000002160,84634
5079,CID000002160,4887
5080,CID000002160,54329
5081,CID000002160,54328
5082,CID000002160,10886
5083,CID000002160,10887
5084,CID000002160,729230
5085,CID000002160,23566
5086,CID000002160,10888
5087,CID000002160,9170
5088,CID000002160,6010
5089,CID000002160,56923
5090,CID000002160,83873
5091,CID000002160,2798
5092,CID000002160,128674
5093,CID000002160,10803
5094,CID000002160,1128
5095,CID000002160,1129
5096,CID000002160,319100
5097,CID000002160,23596
5098,CID000002160,94233
5099,CID000002160,3274
5100,CID000002160,285601
5101,CID000002160,2827
5102,CID000002160,53831
5103,CID000002160,1232
5104,CID000002160,1902
5105,CID000002160,9152
5106,CID000002160,338557
5107,CID000002160,54716
5108,CID000002160,1234
5109,CID000002160,64582
5110,CID000002160,1230
5111,CID000002160,1813
5112,CID000002160,5005
5113,CID000002160,1233
5114,CID000002160,1133
5115,CID000002160,1132
5116,CID000002160,1131
5117,CID000002160,1238
5118,CID000002160,7852
5119,CID000002160,2837
5120,CID000002160,2835
5121,CID000002160,2834
5122,CID000002160,2832
5123,CID000002160,2831
5124,CID000002160,2830
5125,CID000002160,344561
5126,CID000002160,2652
5127,CID000002160,3354
5128,CID000002160,5737
5129,CID000002160,1241
5130,CID000002160,8811
5131,CID000002160,3351
5132,CID000002160,83550
5133,CID000002160,83551
5134,CID000002160,623
5135,CID000002160,2861
5136,CID000002160,64106
5137,CID000002160,3352
5138,CID000002160,339403
5139,CID000002160,153
5140,CID000002160,3757
5141,CID000002160,6536
5142,CID000002160,3269
5143,CID000002160,6534
5144,CID000002160,6535
5145,CID000002160,6532
5146,CID000002160,6533
5147,CID000002160,6530
5148,CID000002160,6531
5149,CID000002160,155
5150,CID000002160,9038
5151,CID000002160,134864
5152,CID000002160,6538
5153,CID000002160,6539
5154,CID000002160,554
5155,CID000002160,4829
5156,CID000002160,5540
5157,CID000002160,3361
5158,CID000002160,3362
5159,CID000002160,3363
5160,CID000002160,186
5161,CID000002160,187
5162,CID000002160,185
5163,CID000002160,2587
5164,CID000002160,9293
5165,CID000002160,5021
5166,CID000002160,10663
5167,CID000002160,57007
5168,CID000002160,134391
5169,CID000002160,56413
5170,CID000002160,10316
5171,CID000002160,340024
5172,CID000002160,6529
5173,CID000002160,8477
5174,CID000002160,4157
5175,CID000002160,84109
5176,CID000002160,2925
5177,CID000002160,5956
5178,CID000002160,6752
5179,CID000002160,6753
5180,CID000002160,350383
5181,CID000002160,6751
5182,CID000002160,6754
5183,CID000002160,6755
5184,CID000002160,2693
5185,CID000002160,11254
5186,CID000002160,151
5187,CID000002160,150
5188,CID000002160,2862
5189,CID000002160,2863
5190,CID000002160,887
5191,CID000002160,886
5192,CID000002160,348932
5193,CID000002160,4886
5194,CID000002160,552
5195,CID000002160,59340
5196,CID000002160,3062
5197,CID000002160,3061
5198,CID000002160,152
5199,CID000002160,27201
5200,CID000002160,4923
5201,CID000002160,1816
5202,CID000002160,5729
5203,CID000002160,4161
5204,CID000002160,4160
5205,CID000002160,11245
5206,CID000002160,7201
5207,CID000002160,139760
5208,CID000002160,146
5209,CID000002160,147
5210,CID000002160,140
5211,CID000002160,51289
5212,CID000002160,611
5213,CID000002160,148
5214,CID000002160,3355
5215,CID000002160,5734
5216,CID000002160,3357
5217,CID000002160,3356
5218,CID000002160,5731
5219,CID000002160,3350
5220,CID000002160,5733
5221,CID000002160,5732
5222,CID000002160,5739
5223,CID000002160,3358
5224,CID000002160,23620
5225,CID000002160,5995
5226,CID000002160,6915
5227,CID000002160,1812
5228,CID000002160,6540
5229,CID000002160,4158
5230,CID000002160,4159
5231,CID000002160,11250
5232,CID000002160,1814
5233,CID000002160,8484
5234,CID000002160,6331
5235,CID000002160,81491
5236,CID000002160,680
5237,CID000002160,11255
5238,CID000002162,775
5239,CID000002162,150
5240,CID000002162,776
5241,CID000002162,117144
5242,CID000002162,773
5243,CID000002162,774
5244,CID000002162,259232
5245,CID000002162,779
5246,CID000002162,778
5247,CID000002162,5243
5248,CID000002162,6334
5249,CID000002162,8913
5250,CID000002162,6336
5251,CID000002162,152
5252,CID000002162,6331
5253,CID000002162,11280
5254,CID000002162,6328
5255,CID000002249,1269
5256,CID000002249,124274
5257,CID000002249,2849
5258,CID000002249,2847
5259,CID000002249,2844
5260,CID000002249,2845
5261,CID000002249,2842
5262,CID000002249,54112
5263,CID000002249,136
5264,CID000002249,135
5265,CID000002249,134
5266,CID000002249,10692
5267,CID000002249,9287
5268,CID000002249,9283
5269,CID000002249,4985
5270,CID000002249,4987
5271,CID000002249,10663
5272,CID000002249,4988
5273,CID000002249,27201
5274,CID000002249,4889
5275,CID000002249,221391
5276,CID000002249,2850
5277,CID000002249,84539
5278,CID000002249,84634
5279,CID000002249,4887
5280,CID000002249,54329
5281,CID000002249,54328
5282,CID000002249,10886
5283,CID000002249,10887
5284,CID000002249,729230
5285,CID000002249,23566
5286,CID000002249,10888
5287,CID000002249,9170
5288,CID000002249,6010
5289,CID000002249,56923
5290,CID000002249,2798
5291,CID000002249,128674
5292,CID000002249,10803
5293,CID000002249,319100
5294,CID000002249,23596
5295,CID000002249,94233
5296,CID000002249,3274
5297,CID000002249,285601
5298,CID000002249,2827
5299,CID000002249,53831
5300,CID000002249,1902
5301,CID000002249,338557
5302,CID000002249,1234
5303,CID000002249,1230
5304,CID000002249,1813
5305,CID000002249,1232
5306,CID000002249,1233
5307,CID000002249,1238
5308,CID000002249,2837
5309,CID000002249,2835
5310,CID000002249,2834
5311,CID000002249,2832
5312,CID000002249,2831
5313,CID000002249,2830
5314,CID000002249,344561
5315,CID000002249,2652
5316,CID000002249,3354
5317,CID000002249,5737
5318,CID000002249,1241
5319,CID000002249,8811
5320,CID000002249,3351
5321,CID000002249,83550
5322,CID000002249,3350
5323,CID000002249,623
5324,CID000002249,2861
5325,CID000002249,64106
5326,CID000002249,3352
5327,CID000002249,339403
5328,CID000002249,153
5329,CID000002249,7852
5330,CID000002249,83873
5331,CID000002249,152
5332,CID000002249,155
5333,CID000002249,9038
5334,CID000002249,134864
5335,CID000002249,64582
5336,CID000002249,4829
5337,CID000002249,5540
5338,CID000002249,3361
5339,CID000002249,3362
5340,CID000002249,3363
5341,CID000002249,186
5342,CID000002249,187
5343,CID000002249,185
5344,CID000002249,2587
5345,CID000002249,9293
5346,CID000002249,5021
5347,CID000002249,57007
5348,CID000002249,4986
5349,CID000002249,118442
5350,CID000002249,8477
5351,CID000002249,4157
5352,CID000002249,84109
5353,CID000002249,2925
5354,CID000002249,5956
5355,CID000002249,6752
5356,CID000002249,6753
5357,CID000002249,350383
5358,CID000002249,6751
5359,CID000002249,6754
5360,CID000002249,6755
5361,CID000002249,2693
5362,CID000002249,151
5363,CID000002249,150
5364,CID000002249,2862
5365,CID000002249,2863
5366,CID000002249,887
5367,CID000002249,886
5368,CID000002249,554
5369,CID000002249,4886
5370,CID000002249,552
5371,CID000002249,59340
5372,CID000002249,3062
5373,CID000002249,3061
5374,CID000002249,4923
5375,CID000002249,1816
5376,CID000002249,5729
5377,CID000002249,4161
5378,CID000002249,4160
5379,CID000002249,11245
5380,CID000002249,7201
5381,CID000002249,139760
5382,CID000002249,146
5383,CID000002249,147
5384,CID000002249,134391
5385,CID000002249,140
5386,CID000002249,51289
5387,CID000002249,611
5388,CID000002249,148
5389,CID000002249,3355
5390,CID000002249,5734
5391,CID000002249,3357
5392,CID000002249,3356
5393,CID000002249,5731
5394,CID000002249,10316
5395,CID000002249,5733
5396,CID000002249,5732
5397,CID000002249,5739
5398,CID000002249,3358
5399,CID000002249,23620
5400,CID000002249,5995
5401,CID000002249,56413
5402,CID000002249,1812
5403,CID000002249,6915
5404,CID000002249,4158
5405,CID000002249,4159
5406,CID000002249,11250
5407,CID000002249,1814
5408,CID000002249,8484
5409,CID000002249,81491
5410,CID000002249,83551
5411,CID000002249,680
5412,CID000002249,11255
5413,CID000003410,1269
5414,CID000003410,124274
5415,CID000003410,2849
5416,CID000003410,2847
5417,CID000003410,2844
5418,CID000003410,2845
5419,CID000003410,2842
5420,CID000003410,54112
5421,CID000003410,136
5422,CID000003410,135
5423,CID000003410,134
5424,CID000003410,10692
5425,CID000003410,9287
5426,CID000003410,9283
5427,CID000003410,4985
5428,CID000003410,4987
5429,CID000003410,10663
5430,CID000003410,4988
5431,CID000003410,27201
5432,CID000003410,4889
5433,CID000003410,221391
5434,CID000003410,2850
5435,CID000003410,84539
5436,CID000003410,84634
5437,CID000003410,4887
5438,CID000003410,54329
5439,CID000003410,54328
5440,CID000003410,10886
5441,CID000003410,10887
5442,CID000003410,729230
5443,CID000003410,23566
5444,CID000003410,10888
5445,CID000003410,9170
5446,CID000003410,6010
5447,CID000003410,56923
5448,CID000003410,2798
5449,CID000003410,128674
5450,CID000003410,10803
5451,CID000003410,319100
5452,CID000003410,23596
5453,CID000003410,94233
5454,CID000003410,3274
5455,CID000003410,285601
5456,CID000003410,2827
5457,CID000003410,53831
5458,CID000003410,1902
5459,CID000003410,338557
5460,CID000003410,1234
5461,CID000003410,1230
5462,CID000003410,1813
5463,CID000003410,1232
5464,CID000003410,1233
5465,CID000003410,1238
5466,CID000003410,2837
5467,CID000003410,2835
5468,CID000003410,2834
5469,CID000003410,2832
5470,CID000003410,2831
5471,CID000003410,2830
5472,CID000003410,344561
5473,CID000003410,2652
5474,CID000003410,3354
5475,CID000003410,5737
5476,CID000003410,1241
5477,CID000003410,8811
5478,CID000003410,3351
5479,CID000003410,83550
5480,CID000003410,3350
5481,CID000003410,623
5482,CID000003410,2861
5483,CID000003410,64106
5484,CID000003410,3352
5485,CID000003410,339403
5486,CID000003410,153
5487,CID000003410,7852
5488,CID000003410,83873
5489,CID000003410,152
5490,CID000003410,155
5491,CID000003410,9038
5492,CID000003410,134864
5493,CID000003410,64582
5494,CID000003410,4829
5495,CID000003410,5540
5496,CID000003410,3361
5497,CID000003410,3362
5498,CID000003410,3363
5499,CID000003410,186
5500,CID000003410,187
5501,CID000003410,185
5502,CID000003410,2587
5503,CID000003410,9293
5504,CID000003410,5021
5505,CID000003410,57007
5506,CID000003410,4986
5507,CID000003410,118442
5508,CID000003410,8477
5509,CID000003410,4157
5510,CID000003410,84109
5511,CID000003410,2925
5512,CID000003410,5956
5513,CID000003410,6752
5514,CID000003410,6753
5515,CID000003410,350383
5516,CID000003410,6751
5517,CID000003410,6754
5518,CID000003410,6755
5519,CID000003410,2693
5520,CID000003410,151
5521,CID000003410,150
5522,CID000003410,2862
5523,CID000003410,2863
5524,CID000003410,887
5525,CID000003410,886
5526,CID000003410,554
5527,CID000003410,4886
5528,CID000003410,552
5529,CID000003410,59340
5530,CID000003410,3062
5531,CID000003410,3061
5532,CID000003410,4923
5533,CID000003410,1816
5534,CID000003410,5729
5535,CID000003410,4161
5536,CID000003410,4160
5537,CID000003410,11245
5538,CID000003410,7201
5539,CID000003410,139760
5540,CID000003410,146
5541,CID000003410,147
5542,CID000003410,134391
5543,CID000003410,140
5544,CID000003410,51289
5545,CID000003410,611
